pcmap0,pcmap1,pcmap2,pcmap3,pcmap4,pcmap5,pcmap6,pcmap7,pcmap8,pcmap9,pcmap10,pcmap11,y,Label,FileName
12.03009,4.696192,-2.7451334,-2.188353,-1.9491467,0.5005327,-2.893593,-0.45623302,1.8065914,-0.41615722,0.821933,1.1569668,2.0,notumor,Tr-no_1322.jpg
4.435185,8.6435585,-2.3935404,-0.6456802,0.20829858,0.3320894,1.0031283,0.83955514,-0.27370685,-1.2316202,0.1605421,-0.41795078,2.0,notumor,Tr-no_1272.jpg
7.9798512,10.518589,-9.592433,-10.230559,2.1661348,6.7334485,-2.3003738,-1.6818235,-0.91095096,-3.3693857,1.2273539,-0.7100055,2.0,notumor,Tr-no_1295.jpg
12.548266,5.443431,-3.8023086,-1.6246854,-0.37616533,1.1537266,-0.21033789,0.2501253,1.1749948,-1.869208,0.64600545,0.11260617,2.0,notumor,Tr-no_1357.jpg
1.5525359,7.709404,-1.3151151,-0.8825395,0.025490811,0.29642552,-0.69214886,0.19995236,-0.22283699,0.040672798,0.17193796,-0.018177174,2.0,notumor,Tr-no_0178.jpg
1.4052713,7.6303053,-1.2379339,-0.6094578,-0.0041308245,0.20427126,-0.66154355,0.20258768,-0.23796903,0.112893105,0.15493949,-0.013467901,2.0,notumor,Tr-no_1403.jpg
9.170239,4.2362313,-2.927906,2.1895735,-0.21200213,-0.2522534,2.2125716,1.1146953,0.6022463,-1.6836636,0.24074107,-0.33698088,2.0,notumor,Tr-no_0230.jpg
0.4141927,8.939423,-1.454888,-2.130189,-0.12873691,0.62885904,-1.5780953,-0.06876051,-0.391807,0.3233682,0.24115399,0.14937122,2.0,notumor,Tr-no_1228.jpg
-7.704626,-2.0031176,1.3180612,-2.2185032,-0.014956613,0.11790405,0.29266644,0.2908517,-0.6461004,-0.37251565,-0.3785824,0.43862876,2.0,notumor,Tr-no_0307.jpg
2.3465178,8.447832,-1.3963969,-0.44816145,0.03999555,0.17301752,-0.100814365,0.4072736,-0.27880076,-0.24668957,0.15177383,-0.22392616,2.0,notumor,Tr-no_1247.jpg
9.595027,6.275715,-3.437945,-1.4534768,-0.41876498,0.8756016,-0.6349189,0.22654086,0.963031,-1.257616,0.60152763,0.2726004,2.0,notumor,Tr-no_0697.jpg
10.800185,5.173545,-3.3814151,0.4070301,0.046474848,0.7477554,0.5322074,0.5138518,1.0585548,-1.4797745,0.48829022,0.022504222,2.0,notumor,Tr-no_1416.jpg
7.2300925,8.917215,3.276857,5.455754,-1.0552546,-1.1209441,-2.0135067,-0.69349825,0.07492417,2.694781,-0.2431184,0.05608301,2.0,notumor,Tr-no_0337.jpg
10.580259,5.7287216,-4.7927637,-0.7586101,0.19845356,0.576355,3.1285226,1.3634768,0.11911342,-3.3994896,0.40037417,-0.9578739,2.0,notumor,Tr-no_1240.jpg
12.366445,5.1903462,-3.78423,-0.953224,0.5429657,1.3534536,1.2549727,0.7300806,1.0065453,-2.3645892,0.46347934,-0.27512464,2.0,notumor,Tr-no_1203.jpg
10.531272,5.584934,-4.1629963,-0.23881455,0.30915162,0.69323766,2.3467293,1.1097809,0.43566498,-2.714543,0.39414355,-0.64922726,2.0,notumor,Tr-no_0212.jpg
11.883888,4.771718,-2.7692,-2.0966227,-1.8642426,0.49501696,-2.677711,-0.3926522,1.7299681,-0.49844787,0.797257,1.0757399,2.0,notumor,Tr-no_0573.jpg
9.034023,-1.9500595,-0.9213957,10.717763,0.46651718,-1.0835365,7.330394,2.4647121,3.168212,0.22793855,-1.4517614,1.0336521,2.0,notumor,Te-no_0010.jpg
-2.8743505,-10.309518,-0.98227936,1.1058714,-2.6893084,-0.27624026,1.9148102,-0.73694766,-0.14489053,-0.2321783,0.5594976,0.024807256,2.0,notumor,Tr-no_0388.jpg
4.750314,8.475519,-2.5747266,-0.61728513,0.20612822,0.3255981,1.1763996,0.8898789,-0.26899412,-1.3735491,0.17428537,-0.45823738,2.0,notumor,Te-no_0358.jpg
8.190161,6.169821,-3.5783186,-0.096996225,0.12765221,0.7080823,0.21696378,0.5440577,0.872453,-1.2581395,0.5212065,0.11535305,2.0,notumor,Tr-no_0247.jpg
10.66647,6.2848473,-3.2725782,-2.4327247,-0.5580859,1.0752587,-0.74503905,0.16440655,0.95275384,-1.5004153,0.59516543,0.22704375,2.0,notumor,Tr-no_0896.jpg
10.778056,4.594465,-2.9867778,1.1716058,-0.19288176,0.33961317,1.1015208,0.6528468,0.89343435,-1.5410647,0.37884855,-0.12473518,2.0,notumor,Tr-no_0357.jpg
11.889646,4.947915,-4.1282744,0.30744737,1.0363239,1.0659524,3.1794083,1.3286338,0.58587873,-3.085425,0.30761254,-0.8480462,2.0,notumor,Tr-no_0592.jpg
3.849617,7.998558,1.3624135,3.5825138,-0.6859971,-0.8380216,-1.2981148,-0.27125207,-0.12978914,1.7595209,-0.11225433,0.057810046,2.0,notumor,Tr-no_0070.jpg
7.564185,6.890768,-4.899313,-1.0668947,0.9260874,1.5304204,-0.69974184,0.48054913,1.5442951,-1.2654843,0.8445809,0.5519856,2.0,notumor,Te-no_0185.jpg
4.1636295,9.473818,-2.3828592,-0.5584457,0.452514,0.3304488,1.6015134,1.10805,-0.41833535,-1.5028574,0.074591115,-0.5750768,2.0,notumor,Tr-no_0606.jpg
10.806982,5.188114,-3.3975198,0.16658543,-0.038659565,0.72895086,0.5511774,0.52924097,1.0217704,-1.5567883,0.48874685,0.008053543,2.0,notumor,Te-no_0150.jpg
5.5393767,6.951169,-2.9839733,-0.46454585,-0.7329269,0.08328345,-0.39227763,0.30574262,0.21141315,-0.685824,0.41750476,0.17102392,2.0,notumor,Tr-no_1409.jpg
9.675377,6.1446424,-3.5860336,-1.5392287,-0.542976,0.8727167,-0.9987638,0.13844116,1.1232195,-1.1377578,0.67078954,0.43543655,2.0,notumor,Te-no_0123.jpg
9.2399845,6.617514,-3.9763124,-1.442796,0.21958332,1.0911152,0.5773105,0.622002,0.6638805,-1.9126354,0.52392507,-0.1276103,2.0,notumor,Tr-no_0548.jpg
9.062492,5.2892294,-3.2243178,0.78825444,-0.06246571,0.30163175,1.1922756,0.79651004,0.7126751,-1.5458852,0.378161,-0.14469163,2.0,notumor,Tr-no_1352.jpg
9.033054,-1.9544977,-0.91996574,10.72352,0.46674478,-1.0846034,7.334367,2.46577,3.169829,0.22898331,-1.4528576,1.0343809,2.0,notumor,Tr-no_1174.jpg
3.3242424,8.374178,-1.9441818,-1.6092062,-0.030928677,0.56798327,-0.5897217,0.2606065,-0.10634953,-0.42933577,0.2787868,-0.0670015,2.0,notumor,Tr-no_0476.jpg
9.284781,6.6097264,-3.5266724,-1.7541001,-0.21747117,1.0097766,-0.38144678,0.3141221,0.8225024,-1.4359041,0.5708983,0.15413272,2.0,notumor,Tr-no_0825.jpg
10.780974,3.6991005,-2.2214432,2.7045436,-0.48247507,-0.22551347,1.6391157,0.7228358,0.7475351,-1.3479539,0.21886486,-0.24935888,2.0,notumor,Tr-no_0191.jpg
2.0253034,6.070151,-2.1249883,1.2789563,-0.5266731,-0.43994704,-0.33087477,0.28198975,0.018024402,0.1359456,0.258749,0.20530762,2.0,notumor,Tr-no_1179.jpg
3.6227026,8.328118,-2.0686312,-1.735537,-0.041561328,0.61568815,-0.5906788,0.26664335,-0.07144216,-0.5112037,0.2958428,-0.050035954,2.0,notumor,Tr-no_0841.jpg
-5.6878138,18.636375,2.381861,-1.8255103,1.4494426,-0.04826653,-0.66242045,0.3353027,-2.3470325,1.4315717,-0.40726453,-1.7403666,2.0,notumor,Te-no_0296.jpg
7.8178463,6.156903,-3.4616265,0.14489298,0.10055606,0.5993286,0.26906836,0.5560694,0.8107656,-1.1689465,0.49170393,0.10285094,2.0,notumor,Te-no_0023.jpg
3.0775497,8.829644,-2.6973538,-0.40366277,0.40796027,0.2558065,1.3939359,1.0899196,-0.41532168,-1.3354241,0.06245087,-0.31294438,2.0,notumor,Te-no_0291.jpg
9.357212,4.648186,-3.1343057,1.4848098,-0.14196606,0.027780144,1.7977773,0.98302835,0.6709801,-1.6955407,0.31173363,-0.26262933,2.0,notumor,Tr-no_1035.jpg
0.86506623,6.887206,-1.1647605,1.2567157,-0.365152,-0.43531337,-0.54319143,0.19660155,-0.24003041,0.53864723,0.11410968,0.11879678,2.0,notumor,Te-no_0072.jpg
9.897327,5.356733,-3.3587413,0.55912787,-0.0020106006,0.561024,0.7432666,0.6135369,0.89733446,-1.4677519,0.4534465,-0.04002898,2.0,notumor,Te-no_0305.jpg
10.824828,6.128629,-4.414737,-0.96034545,-0.02790901,1.0912111,0.13263887,0.3988771,0.9825852,-1.8378394,0.67010903,0.01243978,2.0,notumor,Tr-no_0587.jpg
7.9841638,10.529194,-9.61089,-10.256045,2.1723,6.7514644,-2.3064084,-1.6878088,-0.9152127,-3.3753307,1.229047,-0.7124316,2.0,notumor,Tr-no_0712.jpg
7.317128,-1.019529,3.289609,-7.214117,5.587492,-7.560842,9.355176,-1.1986194,6.621117,0.83351207,-8.466855,-2.2487743,2.0,notumor,Te-no_0227.jpg
10.102975,4.457455,-2.9311142,1.3063033,-0.31865,0.06895917,1.5018872,0.8389537,0.7542834,-1.6356205,0.3253152,-0.19868718,2.0,notumor,Te-no_0019.jpg
8.514054,7.9766693,-4.1342306,-3.6439438,0.07175812,1.5918962,-0.5138407,0.3213656,0.5376881,-1.8209351,0.6181425,0.06907069,2.0,notumor,Tr-no_0541.jpg
6.2419276,7.4746985,-2.9053226,-1.3622774,-0.27167735,0.58145964,-0.24065858,0.38173804,0.29688156,-1.0175676,0.42019698,0.018809766,2.0,notumor,Tr-no_0942.jpg
10.820905,5.039518,-3.2686386,0.84726924,0.13274287,0.73590326,0.45283368,0.47949323,1.1494383,-1.3015796,0.4829996,0.07914002,2.0,notumor,Te-no_0375.jpg
12.347846,5.2097673,-3.7282784,-1.003359,0.48355234,1.3489546,1.0940211,0.6793113,1.0322596,-2.2837324,0.4732093,-0.22673994,2.0,notumor,Tr-no_0425.jpg
-1.2217727,-11.22019,1.374078,-0.66395533,-2.472338,0.35148928,1.7447585,-0.74662757,0.26914597,-1.0421194,0.17171866,0.3295839,2.0,notumor,Tr-no_0275.jpg
2.0207016,8.523571,-3.5061321,-0.22456777,0.7283266,0.27457383,2.0873182,1.4924859,-0.58216053,-1.7358533,-0.07886525,-0.10500677,2.0,notumor,Tr-no_1216.jpg
4.8784933,8.410531,-2.3165724,-0.19446167,0.07739933,0.19389805,0.98739135,0.7743822,-0.15625519,-1.1332552,0.22331703,-0.4847161,2.0,notumor,Tr-no_1401.jpg
1.9450331,6.0945415,-2.0620854,1.304937,-0.5236584,-0.44980383,-0.34830943,0.27382788,0.0043807183,0.17056409,0.24986145,0.20359373,2.0,notumor,Tr-no_0109.jpg
6.5820503,7.908981,-4.1142845,-0.59154546,0.36291617,0.17055063,3.459512,1.6104298,-0.55700535,-2.985235,0.23393793,-1.1807566,2.0,notumor,Tr-no_0485.jpg
2.6677225,11.082739,-1.7065471,-0.74615204,0.2673778,0.09898797,1.3427926,0.9505954,-0.36126426,-1.1574526,0.27174595,-1.0122029,2.0,notumor,Tr-no_1160.jpg
2.9760973,8.883484,-1.4683241,-0.32746685,0.050796516,0.15041718,0.21638311,0.5175848,-0.29391634,-0.44541582,0.14906599,-0.3442227,2.0,notumor,Tr-no_1012.jpg
4.112111,9.287979,-2.442773,-0.4650209,0.44156864,0.31166127,1.5885059,1.1075197,-0.41977817,-1.4800425,0.065069094,-0.525047,2.0,notumor,Tr-no_1212.jpg
3.7987678,9.935787,-1.5057472,0.17428748,0.1804426,-0.0078184055,1.2412803,0.85880655,-0.37420043,-0.93042,0.14278173,-0.79070044,2.0,notumor,Te-no_0114.jpg
3.5857801,8.421803,-2.0598886,-1.7557033,-0.030890593,0.6196019,-0.56873775,0.2755971,-0.092815116,-0.5194915,0.29113412,-0.06534369,2.0,notumor,Tr-no_0904.jpg
3.5479372,8.523831,-2.073995,-1.8159854,-0.015706312,0.6352112,-0.5458906,0.28727204,-0.11350193,-0.5415723,0.28915706,-0.079937294,2.0,notumor,Tr-no_0556.jpg
11.8855,4.901548,-3.3487105,-0.44173098,0.6431332,1.2234054,1.3520304,0.7953552,1.0563542,-2.1181505,0.38481757,-0.21506508,2.0,notumor,Te-no_0294.jpg
11.294185,5.0313764,-3.0505464,-1.8235677,-1.5696529,0.57035446,-2.4786701,-0.31509694,1.6908859,-0.52670544,0.8061116,1.0263995,2.0,notumor,Te-no_0362.jpg
7.660069,7.2864137,-3.4211626,-1.849581,-0.039925326,0.98946196,-0.30793002,0.37707472,0.5824648,-1.3230942,0.5187974,0.085943595,2.0,notumor,Tr-no_0905.jpg
10.410628,3.9515102,-2.3154492,2.5347762,-0.431511,-0.20234987,1.5370046,0.75681174,0.77481914,-1.2933784,0.24164999,-0.2004437,2.0,notumor,Te-no_0344.jpg
-4.171088,6.58195,-6.10794,6.812709,2.1871657,2.817301,-4.5392914,3.081155,-11.804481,-8.453151,-1.1625679,-7.655145,2.0,notumor,Te-no_0048.jpg
5.2306285,8.012873,-2.5509925,-1.6771604,-0.12394752,0.66291744,-0.37428644,0.34774068,0.13438906,-0.85798705,0.36383232,-0.026537081,2.0,notumor,Tr-no_1402.jpg
10.874484,4.979159,-3.2611086,1.0789351,0.21185641,0.7640407,0.37996572,0.45246658,1.2233405,-1.2030243,0.4908776,0.12223846,2.0,notumor,Tr-no_0609.jpg
6.5897245,7.9348083,-4.165559,-0.60914755,0.37497255,0.16362827,3.55746,1.6441926,-0.58464277,-3.049618,0.23187733,-1.2145319,2.0,notumor,Te-no_0313.jpg
2.312916,8.877223,0.47870544,2.0454955,-0.3000922,-0.52312833,-0.5274523,0.10774532,-0.40623835,0.94870365,-0.06727971,-0.22272427,2.0,notumor,Te-no_0104.jpg
11.605784,5.242554,-3.6425557,-0.57911235,0.4200855,1.1492745,1.1103269,0.70714897,0.98192424,-2.106889,0.4557317,-0.19922937,2.0,notumor,Tr-no_1335.jpg
9.202139,5.18923,-3.2008245,0.8261645,-0.106923185,0.27462086,1.2126424,0.7966973,0.72063303,-1.5561271,0.3755216,-0.14611548,2.0,notumor,Te-no_0336.jpg
6.6094155,8.040234,-4.3417835,-0.682083,0.41705963,0.14055818,3.9023385,1.7636204,-0.68556654,-3.2768667,0.22421062,-1.3349757,2.0,notumor,Tr-no_0415.jpg
4.0082483,9.6721525,-1.573155,0.30837563,0.16608246,-0.019937841,1.2580811,0.85914034,-0.3564649,-0.9361737,0.13500534,-0.74929506,2.0,notumor,Tr-no_0487.jpg
7.9845176,10.529268,-9.6117115,-10.257927,2.1724777,6.752201,-2.3065875,-1.687714,-0.9151643,-3.3761861,1.2289726,-0.7124875,2.0,notumor,Tr-no_1000.jpg
-5.6878963,18.637403,2.3820503,-1.8256043,1.4495357,-0.04825983,-0.66244245,0.33524457,-2.3471494,1.4316537,-0.40726778,-1.740446,2.0,notumor,Tr-no_0943.jpg
10.600289,5.683002,-4.688182,-0.6256754,0.24540213,0.60204625,3.039197,1.3325373,0.17380333,-3.2964058,0.39547488,-0.9165038,2.0,notumor,Te-no_0390.jpg
4.0835576,9.333897,-2.4676936,-0.4758224,0.46434313,0.31533772,1.648028,1.1351573,-0.43518692,-1.516465,0.057427056,-0.5345262,2.0,notumor,Tr-no_1273.jpg
1.5145756,2.8935235,-13.892267,0.47975606,-0.6680784,-1.762013,-5.894628,-0.17009935,-13.05448,-1.2298448,3.0798502,-3.3638175,2.0,notumor,Tr-no_0931.jpg
6.138992,7.574291,-3.0595777,-0.27583095,0.05869881,0.26128665,1.3863293,0.90666753,-0.021383967,-1.6164663,0.29109803,-0.48790243,2.0,notumor,Tr-no_0111.jpg
11.136551,5.827143,-4.165869,-0.8294737,-0.022173135,1.0251893,0.43174416,0.48162234,0.94955724,-1.9418408,0.60881007,-0.069172256,2.0,notumor,Te-no_0206.jpg
7.605164,6.8699594,-4.8785996,-1.066039,0.9036271,1.5201496,-0.7040492,0.4748914,1.5405698,-1.2621204,0.84212774,0.55108786,2.0,notumor,Tr-no_1224.jpg
-0.36132205,7.333867,1.0874308,2.2860606,-0.2405453,-0.73508984,-0.9475554,-0.067448445,-0.53331774,1.5242357,-0.16399632,-0.05125916,2.0,notumor,Tr-no_1501.jpg
4.060919,7.9646473,1.4019078,3.6634438,-0.705113,-0.84659576,-1.3227766,-0.2869678,-0.10464939,1.7816784,-0.11225405,0.06572868,2.0,notumor,Tr-no_0363.jpg
2.7518773,9.985413,-2.510302,-4.318155,0.13165446,1.3260677,-1.2185982,0.13079128,-0.3701956,-0.70175874,0.36516288,-0.047816545,2.0,notumor,Tr-no_1405.jpg
2.0232577,6.0826454,-2.1046238,1.2743713,-0.5241073,-0.43821254,-0.33527434,0.27944386,0.015071527,0.14139377,0.25661853,0.20215656,2.0,notumor,Te-no_0307.jpg
12.43857,5.4295683,-3.849589,-1.4219202,-0.35960484,1.1076467,-0.13712543,0.27106354,1.1622982,-1.8595599,0.64507836,0.09754369,2.0,notumor,Te-no_0118.jpg
6.113142,7.5852733,-2.8641453,-1.4467568,-0.2552053,0.5971685,-0.2531644,0.38150457,0.2676017,-1.011177,0.41222218,0.008753925,2.0,notumor,Tr-no_0739.jpg
10.088188,5.438593,-3.1146853,0.30897665,-0.11826183,0.5981089,0.4146127,0.5018896,0.94059145,-1.324603,0.455771,0.037144728,2.0,notumor,Tr-no_0074.jpg
9.206312,5.28881,-3.0171387,0.768407,-0.18362957,0.3048441,0.83728504,0.65347123,0.7676086,-1.3495667,0.39050546,-0.057497066,2.0,notumor,Tr-no_0966.jpg
11.685523,5.0932417,-2.9308505,-1.8940915,-1.3478534,0.6423774,-1.6522012,-0.107477516,1.4170659,-0.966746,0.6897965,0.6777463,2.0,notumor,Tr-no_0867.jpg
7.317261,-1.0194547,3.289596,-7.2143517,5.587575,-7.56083,9.355182,-1.1986616,6.621379,0.83342105,-8.4671335,-2.2488573,2.0,notumor,Tr-no_0039.jpg
1.5151356,2.8938255,-13.891501,0.4797907,-0.66799724,-1.7617898,-5.8946095,-0.17001837,-13.053358,-1.2299461,3.07965,-3.3636522,2.0,notumor,Tr-no_0894.jpg
-0.23334491,6.732781,-0.7196141,0.9576154,-0.15726626,-0.37412643,-0.5894004,0.18376231,-0.37333196,0.6558432,0.031232221,0.08102438,2.0,notumor,Te-no_0095.jpg
3.6385064,8.317195,-2.0754192,-1.7542564,-0.044222828,0.62201464,-0.60522693,0.26172307,-0.06651401,-0.510805,0.29827243,-0.045004174,2.0,notumor,Tr-no_0794.jpg
2.3228483,8.907283,-2.1982334,-0.15052676,0.24596159,0.08940058,0.9549579,0.8846894,-0.38034725,-0.88625985,0.10313165,-0.327272,2.0,notumor,Tr-no_0591.jpg
5.652635,6.987875,-2.983924,-0.58567214,-0.7061356,0.13975021,-0.4218129,0.29871848,0.23043343,-0.70875555,0.42225042,0.17284338,2.0,notumor,Tr-no_1569.jpg
11.837096,4.8172226,-2.8406699,-1.7489516,-1.487674,0.52532524,-1.668296,-0.107787654,1.4624335,-0.9248077,0.68598765,0.71771425,2.0,notumor,Tr-noTr_0001.jpg
11.8763685,4.7435007,-2.7523785,-2.0387824,-1.8601549,0.47264713,-2.6042016,-0.37068677,1.7120029,-0.51825225,0.78667104,1.0541012,2.0,notumor,Te-no_0297.jpg
3.9371774,10.790361,-1.6012175,-0.45834714,0.35966766,0.14752656,1.5996898,1.0269336,-0.45213082,-1.3119278,0.14091435,-0.9787523,2.0,notumor,Tr-no_0902.jpg
3.8398654,9.937486,-1.3545789,0.44511372,0.1599782,-0.07961502,1.2602961,0.8472882,-0.38923588,-0.84622234,0.12323139,-0.81155473,2.0,notumor,Tr-no_0158.jpg
1.937739,12.20166,-1.8672296,-1.2643453,0.35612175,0.116768494,1.6934637,1.1096231,-0.37892362,-1.4262358,0.36773965,-1.2973914,2.0,notumor,Tr-no_1461.jpg
10.498736,5.6638117,-3.4248421,-1.9513888,-1.1380464,0.7717596,-2.0470607,-0.16933453,1.4842938,-0.7660534,0.78862524,0.83251244,2.0,notumor,Tr-no_0228.jpg
9.81317,6.0317016,-3.4092038,-0.6525499,-0.1551625,0.8396321,-0.104624204,0.3583222,0.9368912,-1.337543,0.54232925,0.13013297,2.0,notumor,Tr-no_0163.jpg
6.188363,7.5846987,-2.8929057,-1.4193108,-0.22564235,0.6015102,-0.1660305,0.41039482,0.2637511,-1.062042,0.40921146,-0.01693929,2.0,notumor,Tr-no_0750.jpg
-8.6030445,-1.3919362,2.4081502,-2.5831265,0.27514368,0.048406746,0.023747696,0.6298884,-0.9054346,-0.5477586,-0.6988574,0.68680626,2.0,notumor,Tr-no_0273.jpg
1.9989674,6.07576,-2.0893495,1.2908931,-0.5242383,-0.4437248,-0.34023336,0.27695477,0.012822656,0.15302795,0.2543147,0.20336805,2.0,notumor,Tr-no_0185.jpg
9.407235,6.411731,-3.8821268,-1.2966114,0.116353214,1.0805088,0.12069241,0.48186672,0.8607836,-1.65503,0.5711729,0.056474082,2.0,notumor,Tr-no_0551.jpg
-3.6437278,3.5278695,-2.8990376,-2.5954666,-7.5754933,12.471113,-6.2087545,-4.824315,7.5307612,-4.774559,-0.38676292,-4.888308,2.0,notumor,Tr-no_1153.jpg
11.884644,4.915018,-3.3675582,-0.44756934,0.62106603,1.2141547,1.3347473,0.7886004,1.0532173,-2.1177778,0.3900535,-0.21317455,2.0,notumor,Tr-no_1244.jpg
9.543635,6.602282,-1.9222157,-1.033736,-0.6905593,0.6176409,-0.91102403,0.059722096,0.7742628,-0.6826659,0.41579443,0.22336605,2.0,notumor,Tr-no_1145.jpg
10.644308,6.300195,-3.270355,-2.4341505,-0.5672378,1.070776,-0.763111,0.15877022,0.9514216,-1.4896499,0.59666675,0.23064055,2.0,notumor,Tr-no_0934.jpg
10.656235,5.027057,-3.2641563,1.0250621,0.17503914,0.7137157,0.45851752,0.48672116,1.1632979,-1.2414203,0.48051062,0.09353736,2.0,notumor,Tr-no_0470.jpg
11.884731,4.3469925,-2.6206508,-1.4417982,-1.6764519,0.26880112,-1.366115,-0.00096453784,1.4203749,-0.97196805,0.6284141,0.67543465,2.0,notumor,Tr-no_0473.jpg
5.8230176,7.953797,-3.120617,-0.42570233,0.17455806,0.25012195,1.8264384,1.0675511,-0.22523469,-1.8584585,0.24028513,-0.6587747,2.0,notumor,Tr-no_1252.jpg
-2.3814464,-10.688905,-0.12731859,0.6335717,-2.9222078,-0.10274333,1.9587184,-0.76211613,-0.052558318,-0.55645233,0.42350212,0.20762755,2.0,notumor,Tr-no_0377.jpg
-0.64951676,7.180189,1.0048816,2.230869,-0.22765602,-0.7413513,-0.93589026,-0.056518827,-0.5438263,1.5104318,-0.1589941,-0.037494645,2.0,notumor,Tr-no_0023.jpg
10.658812,5.6685414,-5.1006985,-0.82416224,0.18512551,0.49941632,3.610491,1.5147377,-0.022809133,-3.7428443,0.39418006,-1.1212416,2.0,notumor,Te-no_0200.jpg
1.5789081,8.400009,-4.3460245,-2.2507083,1.9672873,3.096875,-13.731373,1.6765163,-4.797992,-8.150468,-0.29690003,5.5192895,2.0,notumor,Te-no_0234.jpg
3.6459916,8.274754,-2.0779018,-1.7997191,-0.05122992,0.6373099,-0.6564102,0.2427892,-0.055655107,-0.49539223,0.30380195,-0.030240117,2.0,notumor,Tr-no_0742.jpg
11.735455,5.177902,-3.0021265,-2.0205734,-1.3136086,0.7131515,-1.7360592,-0.13479672,1.4384683,-0.97115076,0.70829475,0.6944381,2.0,notumor,Tr-no_0950.jpg
11.348524,4.982597,-3.014982,-1.8289716,-1.6180592,0.55012465,-2.5362256,-0.3324854,1.7107123,-0.49839064,0.8093822,1.0497136,2.0,notumor,Tr-no_1493.jpg
11.260722,5.98411,-3.3863053,-2.2525752,-0.56719387,1.0789114,-0.6698991,0.17021197,1.0430564,-1.5761341,0.61474735,0.22774903,2.0,notumor,Tr-no_0946.jpg
6.1825514,6.611747,-3.0005925,-0.11808836,-0.4718524,0.22302489,-0.23298624,0.34942585,0.4252021,-0.74110264,0.43749127,0.14613086,2.0,notumor,Tr-no_0442.jpg
-0.7226104,7.1345077,1.0099858,2.3180153,-0.2481362,-0.77213126,-0.9633019,-0.06762677,-0.5422625,1.5536176,-0.15968129,-0.020548096,2.0,notumor,Tr-no_1568.jpg
1.9203775,7.6999288,-1.5090935,-1.3705567,0.17216061,0.5485324,-0.77136695,0.19605128,-0.10215708,-0.09446411,0.2216099,-0.004540648,2.0,notumor,Tr-no_0057.jpg
7.208964,6.7443748,-3.2504005,-0.1284733,-0.06764926,0.33669522,0.9868634,0.75648236,0.3077386,-1.5102669,0.37475613,-0.2654567,2.0,notumor,Tr-no_0445.jpg
-1.7309834,-11.54824,-0.90161014,1.332972,-3.7835536,-0.22068143,2.4021406,-0.91406,-0.10187788,-0.580937,0.6451566,0.16166723,2.0,notumor,Tr-no_0081.jpg
6.3618026,7.6392307,-2.909694,-1.6296141,-0.21940614,0.6836313,-0.2818187,0.37850538,0.300961,-1.0708777,0.42258757,0.015150005,2.0,notumor,Tr-no_0844.jpg
10.584785,5.7093644,-4.7747693,-0.71899307,0.20446579,0.57428205,3.123838,1.361127,0.12707086,-3.3835328,0.398662,-0.9528349,2.0,notumor,Tr-no_0626.jpg
12.2900715,5.695492,-3.7632515,-2.0035007,-0.15941721,1.3020113,0.014501668,0.34023777,1.0680518,-2.021943,0.60185367,0.015199561,2.0,notumor,Tr-no_0409.jpg
12.354109,5.7446027,-4.22312,-1.5988299,-0.05288024,1.2673059,0.39395073,0.4341848,0.9995515,-2.2350192,0.6313509,-0.11841008,2.0,notumor,Te-no_0337.jpg
11.627723,3.8558521,-2.4593883,-0.87868875,-1.739312,-0.041098952,-0.7098608,0.22746913,1.2957546,-1.1183901,0.5361008,0.537866,2.0,notumor,Tr-no_0531.jpg
2.6235905,11.215453,-1.7116197,-0.7893861,0.27965394,0.10057627,1.3890969,0.96942675,-0.3668173,-1.1891509,0.2787331,-1.0469295,2.0,notumor,Tr-no_0276.jpg
8.504456,7.83935,-4.0443826,-3.3971574,0.046383474,1.511118,-0.48092464,0.32818142,0.556626,-1.7662717,0.6071058,0.07263361,2.0,notumor,Te-no_0207.jpg
10.647037,5.336405,-3.4535525,0.094265096,-0.03274874,0.7507742,0.47275558,0.5082037,1.0090996,-1.530229,0.501991,0.01919327,2.0,notumor,Tr-no_1242.jpg
7.6360183,6.5255146,-3.2147727,-0.30522513,-0.18010901,0.44524455,0.40685833,0.56708735,0.5206544,-1.2877605,0.43476322,-0.05471633,2.0,notumor,Te-no_0174.jpg
12.132623,4.9113574,-2.764425,-2.4280727,-1.8641684,0.6016117,-2.7571707,-0.43327448,1.7141817,-0.56075525,0.80471087,1.0561876,2.0,notumor,Tr-no_0352.jpg
1.5789174,8.400447,-4.3460307,-2.2507,1.9673343,3.0969074,-13.731325,1.6765312,-4.7979994,-8.150544,-0.29690337,5.5192194,2.0,notumor,Te-no_0290.jpg
13.224847,5.9098053,-4.31695,-2.4685798,-0.044706747,1.579686,0.12152986,0.323285,1.0641947,-2.4017203,0.67672974,-0.108073965,2.0,notumor,Tr-no_0788.jpg
8.425175,8.16943,-4.2244825,-3.9992409,0.073237814,1.6828405,-0.6403313,0.2962543,0.5293295,-1.8449914,0.64043117,0.0972172,2.0,notumor,Tr-no_1279.jpg
12.225166,5.6822095,-3.7671845,-1.9093078,-0.12590912,1.2907727,0.072464526,0.35963577,1.0615503,-2.021827,0.59540755,0.003803294,2.0,notumor,Tr-no_0764.jpg
3.9132407,9.870081,-1.4894508,0.30007666,0.1765112,-0.030330874,1.2776182,0.86553824,-0.37735376,-0.92422915,0.13135388,-0.78883743,2.0,notumor,Tr-no_0459.jpg
